gene_id, baseMean, log2FoldChange, lfcSE, stat, pvalue, padj, chrom, start, end
DEPDC4,227.633190996259,0.439986469155825,0.178429818767144,2.46587970663143,0.0136677226548282,0.0418109602801998,chr12,100252530,100252532
MRPL50,6268.20612250112,0.161381997753066,0.0301693566747045,5.34920248691868,8.83426574012581e-08,7.42724598275549e-07,chr9,101390466,101390468
WDR74,3054.34552663786,0.174906496599131,0.0464322740782763,3.76691644058335,0.000165276287712067,0.000838186887682627,chr11,62832952,62832954
ZNF286B,3513.96752246515,0.100338466068388,0.0417778703650868,2.40171328005841,0.0163184932309908,0.0486362827924101,chr17,18661937,18661939
ATP1A1-AS1,2461.27999452984,0.221614119046862,0.0523194540447499,4.23578806570327,2.27751515546345e-05,0.000134752980031587,chr1,116418459,116418575
CIC,1924.27993428461,-0.204911448581201,0.0585157498579735,-3.50181701641955,0.000462096865108164,0.00213073634400946,chr19,42295189,42295191
CRCP,6655.12866446977,0.180439999590887,0.0294459053363979,6.12784689516223,8.90762376916894e-10,9.32070107513117e-09,chr7,66152208,66154566
RAB39B,1723.18770883524,0.427323290641243,0.0630973135362065,6.77244825005166,1.26621103692648e-11,1.62451162457521e-10,chrX,155260803,155260805
TRIM4,6357.56312554272,-0.111869272105689,0.0298518794158165,-3.74747835965118,0.000178621241715229,0.000899473694355817,chr7,99892163,99892165
NRDE2,5418.92258968392,0.151365477040514,0.0326116285265454,4.64145716971186,3.45960738206552e-06,2.3803011521152e-05,chr14,90278336,90278338
VKORC1,2393.95199710226,-0.140331514741194,0.0536906230878145,-2.61370620548904,0.0089566017654657,0.0291761894166419,chr16,31091237,31091239
SLC41A1,10210.7723724219,-0.457507363524063,0.0226804027176613,-20.1719241593449,1.72783724568002e-90,2.1898318587539e-88,chr1,205791533,205791535
NLN,13806.4069684823,0.114633718171001,0.0194608007416587,5.89049339196052,3.85044268690442e-09,3.76466137542255e-08,chr5,65822913,65822915
MAK,290.468258649011,-0.626210794131268,0.156836402047224,-3.99276434524885,6.53074639341779e-05,0.000357114739862293,chr6,10764452,10764454
PPP1R8,4816.43029349371,0.148185366450182,0.0350688188061553,4.22555910050133,2.38348257893079e-05,0.00014064722092211,chr1,27850444,27850446
ZNF397,6121.08931564726,0.214523262976456,0.0317500264092534,6.75663258390028,1.41235739377514e-11,1.79840174807368e-10,chr18,35246308,35246310
NUDT3,11802.8554697481,-0.105850732352691,0.0208678260186624,-5.07243697824715,3.92753226226206e-07,3.03137535620579e-06,chr6,34288753,34288755
ING4,5911.07182566347,0.103665061315973,0.0312790929114874,3.31419653406578,0.00091906882902828,0.00395792073370991,chr12,6651195,6651197
ERF,906.611923699449,-0.228552333363666,0.0872458794836712,-2.61963470041518,0.00880240018148092,0.0287567691787672,chr19,42248465,42248467
CDK7,4214.54363617699,0.149794189176645,0.0378114335541998,3.96161094928935,7.44457743957122e-05,0.000402054618311531,chr5_GL339449v2_alt,60299,60301
SLC25A3,34846.9285070182,-0.192769338369874,0.0117613087082848,-16.390126571041,2.24975679990998e-60,1.6763160419549e-58,chr12,98601526,98601528
ANKRD36BP1,1102.84175817061,-0.432212438917223,0.0825029728172144,-5.23874987965332,1.61667969504277e-07,1.31044789865361e-06,chr1,168245581,168247430
ORC1,1219.24443328419,-0.208232211202693,0.0739768379942265,-2.81482984199655,0.00488030667747169,0.0173296252561387,chr1,52373181,52373183
IKBKAP,9920.53196085024,0.11379053680373,0.0235773756441316,4.82625965337464,1.39121105423076e-06,1.00566167944687e-05,chr9,108869115,108869117
TIGD1,3414.50871479959,0.117770924157931,0.0422556132443926,2.78710720577602,0.00531808823210415,0.018630643207053,chr2,232548107,232548109
NAT10,12398.5353116632,0.146231081602377,0.0208497187020938,7.01357575570992,2.32303089284621e-12,3.15341560939815e-11,chr11,34146190,34146192
PSMD8,11645.2630777334,-0.111260634009043,0.0216671744208541,-5.13498584762196,2.82165256432825e-07,2.21565897075017e-06,chr19,38383388,38383390
ABCF2,9863.37861331505,0.136739023399456,0.0233846095169352,5.84739391523426,4.99334078725599e-09,4.81270038493095e-08,chr7,151214054,151214056
RNF125,546.60932139668,0.345211853890766,0.111586275695351,3.09367663486908,0.00197692831847341,0.0078734581282872,chr18,32068382,32068384
MYL6,39243.3046619984,-0.115307888285103,0.0111970342959758,-10.2980740468523,7.18860869802232e-25,2.03517166083258e-23,chr12,56160652,56160654
PRRG4,2556.4454914172,0.220228282399,0.0506125648155558,4.35125710782618,1.35359214300172e-05,8.34745932298606e-05,chr11,32853525,32853527
ABHD15,1007.30136205559,0.207964186576625,0.0824396614954502,2.52262300456077,0.0116483204195969,0.0365824162135603,chr17,29562561,29562563
STXBP5,6124.09292702388,0.115186529449952,0.031843965802844,3.61721684299964,0.000297787818292733,0.00143377002734632,chr6,147384753,147384755
IL1RAP,2964.62793796128,-0.22805634412756,0.0480176224942477,-4.74943015254201,2.03990635347641e-06,1.44478060515966e-05,chr3,190629516,190629518
ABHD17A,836.826379364528,-0.278709492383237,0.0916136075318546,-3.04222811317989,0.00234833857381503,0.00916690253296074,chr19,1877200,1877202
YWHAH,4429.23361146347,-0.123741891529465,0.0365442954106034,-3.38607955466453,0.000708988268592237,0.00313178824442323,chr22,31956790,31956792
CFAP36,3599.37709390043,0.102460519983712,0.0410502927498508,2.49597537849676,0.0125611319945229,0.0389708329850664,chr2,55545006,55545008
LRP1,7354.84055372807,-0.219493782392308,0.0274559413661654,-7.99440017244482,1.30206207872122e-15,2.24933297446349e-14,chr12,57212553,57212555
LINC00667,4892.83254655433,0.114983332328697,0.0347412407232945,3.3097071358076,0.000933936341986426,0.00401811888758817,chr18,5243594,5246506
HMGXB3,7918.28625773923,-0.429610270351937,0.0271892233296687,-15.8007555104801,3.07410161222066e-56,2.07402447578728e-54,chr5,150052190,150052192
GARNL3,2174.53774192103,0.156244075970388,0.055683945567952,2.80590885535798,0.00501748825238996,0.0177146988259985,chr9,127393083,127393549
LMO4,2740.76713520995,0.387032601465943,0.04903404983139,7.89313962025991,2.94677629106334e-15,4.92133414816625e-14,chr1,87344794,87344796
HES6,3845.85897507817,-0.442034870826983,0.0402275498977116,-10.9883617558356,4.34745406499913e-28,1.39705745439462e-26,chr2,238238827,238238829
CDC14A,2170.17889925613,0.138370303571058,0.0561595347134281,2.46387909510178,0.0137442465036105,0.0419976851814921,chr1,100518278,100518280
RNF7,5051.14000926113,0.171989765873456,0.0341167415874522,5.04121313674083,4.62589895686084e-07,3.52624034592411e-06,chr3,141745159,141746803
ATP2B1,74138.0488345106,0.31256587351519,0.00884225835452698,35.3490998546956,1.03503697457615e-273,5.39851400470274e-271,chr12,89591270,89591272
EIF2S2,27661.7276500964,0.161693319022045,0.0132495329577065,12.2036995219516,2.97016126714664e-34,1.18118348808726e-32,chr20,34089730,34089732
MTHFS,1697.34358025458,0.255838664230387,0.0624717096618171,4.09527233391463,4.21672421561556e-05,0.00023836180528538,chr15,79896791,79896997
RCBTB1,9556.28550035185,-0.174352386804175,0.0236329760581213,-7.37750448252411,1.6128394307269e-13,2.42480216408953e-12,chr13,49534122,49534124
KMT2C,54488.5963639625,0.18284666652539,0.00968932770182989,18.8709343054688,1.97770816952367e-79,2.23497504057588e-77,chr7,152136832,152136834
FAM136A,4016.13124170252,0.144361545212801,0.0386914803094162,3.73109387540463,0.000190650159941296,0.000954024656444251,chr2,70297289,70297291
KDM3A,6752.80313602494,0.232143484788081,0.0287856326255341,8.06456081087338,7.34996135649392e-16,1.29951533188284e-14,chr2,86492117,86492119
SEPT9,16575.3552156338,-0.13430695558214,0.0176906340659953,-7.59198087988845,3.15051516660752e-14,4.92781270753916e-13,chr17,77498656,77498658
GATA2,6340.26492904806,0.168551956340176,0.0304257806391991,5.5397742571976,3.02861794643815e-08,2.69672278211739e-07,chr3,128481019,128481021
SRXN1,9655.76237499202,0.15778159003318,0.0250098360219469,6.30878146880777,2.81240886743625e-10,3.11593763491038e-09,chr20,648714,648716
NCLN,2125.55494817126,-0.169627629786382,0.0549999463517112,-3.08414173173289,0.00204140317911859,0.00810168818028306,chr19,3207686,3207688
AIG1,16336.609165738,0.113061297728008,0.0179846874039376,6.28653115779229,3.24637886077285e-10,3.57338828984907e-09,chr6,143339674,143339676
LIMK2,3185.9943283837,0.116901037960845,0.0443498944635707,2.6358808600293,0.00839191905985512,0.0276556049503512,chr22,31278439,31278441
TCEANC,1588.50378825299,0.20699482092314,0.0647274692229998,3.19794398588332,0.00138411162733953,0.0057068828757529,chrX,13663562,13663564
EIF2B5,5536.92060005543,0.107821943623775,0.0327073869418938,3.29656244980149,0.00097875852241835,0.00419233869946786,chr3,184144941,184144943
CNOT11,4425.82781529875,0.152977838708796,0.036481220074617,4.19333120975402,2.74887632221369e-05,0.000160678930196292,chr2,101269411,101269413
SCARNA9,3011.35538023991,-0.212119346073682,0.0469252913347314,-4.52036290111817,6.17337139999543e-06,4.06393638618146e-05,chr11,93721514,93721866
ORC5,2713.28694117051,-0.452658545596604,0.0499613727366027,-9.06017030362693,1.30247038666303e-19,2.96853796866173e-18,chr7,104126848,104126850
TXN2,3086.07000083219,-0.234734251576282,0.0453592664808069,-5.17500104803518,2.27909701647608e-07,1.80741723043463e-06,chr22,36467804,36467806
PCDHB2,5313.48978200784,0.103495813309636,0.0330455546479057,3.13191333637354,0.00173671131493673,0.00700313474334136,chr5,141097185,141097187
MAFB,1539.24354933026,-0.785112390895779,0.0667483830168216,-11.7622683188883,6.10711812035395e-32,2.27523705577253e-30,chr20,40687879,40687881
PRKCH,2767.04645325982,-0.133285593436585,0.0493570001954749,-2.7004395102765,0.00692479282345548,0.0233890698577534,chr14,61549829,61549831
C6orf120,5633.30483840305,0.102139860361182,0.0317434070569375,3.21767163108786,0.00129235680380765,0.005379266610324,chr6,169703033,169703035
C6orf132,1441.81413837673,-0.302497788246006,0.0674724898366454,-4.48327590960952,7.35057884362323e-06,4.7717185111716e-05,chr6,42103761,42103763
MCCC2,12959.2560717496,-0.247976707336835,0.0201873968035374,-12.2837386984627,1.10758981066296e-34,4.47024566142871e-33,chr5,71656858,71656860
ARHGAP12,10132.2208487204,0.119625824251303,0.0229707327028694,5.20774960897786,1.91144616705628e-07,1.5365217232632e-06,chr10,31807658,31807660
SNORA4,1439.61213899468,0.465497459913837,0.0676323097400831,6.88276744802572,5.87008147170465e-12,7.7061156667751e-11,chr3,186787613,186787749
AP1S1,7528.63993930379,-0.21623379751139,0.0272297139859954,-7.94109690695254,2.00401024055331e-15,3.39280685045487e-14,chr7,101160564,101160566
ELOVL5,34612.5490982019,-0.336839149566233,0.0120546897404147,-27.9425814201539,8.11316464999517e-172,2.00041137851972e-169,chr6,53269127,53269129
SRSF11,15952.6542082918,0.117227595292348,0.0179584398297942,6.52771601561177,6.6780157293277e-11,8.00712389968284e-10,chr1,70250803,70250805
PUS7,5409.16252960847,0.153089727077204,0.0342361850939761,4.47157668580721,7.76450069917296e-06,5.01640752651189e-05,chr7,105457790,105457792
CENPO,3398.93210131411,-0.112038754485779,0.0427787673046799,-2.619027184393,0.00881809200832126,0.0287941598181663,chr2,24817804,24817806
LPPR2,2588.17629550486,-0.170423807564817,0.049391340970194,-3.4504794609173,0.000559591746068034,0.00253461044369693,chr19,11364377,11364379
COA7,4174.61516503118,0.141024189152792,0.0394924233658781,3.57091758705894,0.000355732820578321,0.00168321450797718,chr1,52687720,52687722
NOC3L,2498.70967074775,0.16128649085995,0.050752096526334,3.1779276502649,0.00148331759938892,0.00607345107648342,chr10,94334177,94334179
SAMD4B,2213.40749978363,-0.233816738919585,0.0596360317978413,-3.92072932874197,8.82813777370253e-05,0.00046966801235457,chr19,39383525,39383527
BAD,1352.54798075122,-0.179359784348451,0.0698365402353145,-2.56827992543871,0.0102204586131411,0.0326577849323296,chr11,64270209,64270211
PRR15L,3165.24844846144,-0.587788909425242,0.0445119680208571,-13.2051880777282,8.18949122650913e-40,3.72676813834531e-38,chr17,47952923,47952925
TRAM1L1,2940.79541784668,0.12208281283859,0.0464370323435162,2.62899687334641,0.00856371482945686,0.0281533422550944,chr4,117084284,117084286
HMGN2,19244.6778652996,-0.115162071349439,0.0159897943031082,-7.20222344117663,5.92385107356689e-13,8.43837651351267e-12,chr1,26475146,26475148
IRF6,23912.4493588783,0.124181874454405,0.0145182668545024,8.5534916597771,1.19419928348212e-17,2.38505691948468e-16,chr1,209788420,209788422
DYNC1LI1,8470.27091770292,0.181695940124372,0.0264599796520329,6.86682085601726,6.56484234053221e-12,8.56841453127597e-11,chr3,32526799,32526801
COL10A1,308.080642021,-0.374314086336521,0.153372788722818,-2.44055082686797,0.0146648821455518,0.0444800865076779,chr6,116120073,116120075
MAD2L1BP,1437.78442757723,-0.220804605154815,0.0691233721781289,-3.19435522598359,0.00140143556856782,0.0057677899075412,chr6,43640531,43640533
EIF3CL,1674.1821900161,3.04971066378966,1.13862941501972,2.67840495209483,0.00739737237332577,0.0247144042263293,chr16,28735511,28735513
ZNF75D,4577.93186447631,-0.342320340133812,0.0365437839070425,-9.36740270259321,7.43392942920649e-21,1.78427463698176e-19,chrX,135287137,135287139
TMX4,12330.3452297621,-0.131041754009636,0.0202810282590402,-6.46129734330528,1.03809111034295e-10,1.21989198850613e-09,chr20,7982251,7982253
PCDH11Y,31360.4687753222,0.178043624147394,0.0126501614995616,14.0744151095276,5.45543753661392e-45,2.90122307584397e-43,chrY,5104359,5104361
KIAA1328,1625.2251807725,0.160740037541758,0.0635451349708447,2.52954120902422,0.0114211761152087,0.0359606615505794,chr18,37222225,37222227
SEC62,13909.4111740462,0.154193497112106,0.0194057889383124,7.94574740569738,1.9302339293287e-15,3.28018826010357e-14,chr3,169993061,169993063
PDE10A,11519.2481308568,-0.243250730587575,0.0218066145603489,-11.1549057701914,6.77645751844203e-29,2.28028636247127e-27,chr6,165333025,165333027
MYCBP2,45256.1031384414,-0.43916219958042,0.0106493734745543,-41.2383132800963,0,0,chr13,77045378,77045380
SAP30BP,5747.42762445473,0.157490318865623,0.0318371513765893,4.94674655413517,7.54641274788959e-07,5.62599798098575e-06,chr17,75706519,75706521
EPDR1,269.086970171368,-0.423111682454469,0.163934873630046,-2.58097421912381,0.00985219389782446,0.0316226275617509,chr7,37950201,37950203
ENC1,4160.5363907047,0.109308265957281,0.037868062161821,2.88655557525429,0.00389483954656409,0.0142866970762661,chr5,74640307,74641424
MARCKSL1,19446.2036190708,-0.122325612018877,0.0160842441127212,-7.60530685567802,2.84228690396161e-14,4.46630969926111e-13,chr1,32336172,32336239
METTL16,10197.3786099432,0.135113301244684,0.0225539894534282,5.99066083291739,2.08990080384712e-09,2.11028628451011e-08,chr17,2419970,2419972
ZBTB37,9307.60252523309,-0.11204136629096,0.0238388298143193,-4.69995243741619,2.60222090625334e-06,1.81900606751039e-05,chr1,173873627,173873629
RBM18,5856.79030823649,0.129278010042538,0.0311989287870989,4.14366823055783,3.41794124443406e-05,0.000196818264185861,chr9,122264715,122264864
FAM212B,1330.40896778366,0.433086925233926,0.0707979573536526,6.11722345421004,9.52198042174021e-10,9.95586557434225e-09,chr1,111726968,111726970
FAM13A-AS1,279.663863625326,-0.592650380972837,0.167550354851847,-3.53714787113926,0.000404473140166231,0.00189401251857536,chr4,88727835,88730103
ZNF507,13654.0643355153,0.126962791437207,0.0197995939464373,6.41239369760168,1.43252311217965e-10,1.65331454674623e-09,chr19,32383081,32383083
TMEM138,937.659535060916,0.312952806886577,0.0872698917481824,3.58603409053839,0.000335745087225027,0.00159699723881396,chr11,61368597,61369503
ENPP1,5463.81616112719,-0.123167692586906,0.0325597987257073,-3.78281492537789,0.000155064713449684,0.000789647983135999,chr6,131890509,131890511
ANKRD22,359.572216464933,-0.427032878448671,0.140894883018123,-3.03086151392555,0.00243857066503577,0.00948636167198798,chr10,88822941,88822943
PSMD3,7119.81401984823,-0.150589245479316,0.0280202392657857,-5.37430262643025,7.68796436627499e-08,6.53288270384053e-07,chr17,39997579,39997581
MTL5,1015.15355583382,0.206071056666593,0.0808822112203049,2.54779207389994,0.0108407062991833,0.0343483219914076,chr11,68738696,68738698
CCPG1,8036.82963955242,-0.457042439990689,0.0260707772335655,-17.5308329282281,8.33396635514342e-69,7.43532353566447e-67,chr15,55359499,55359501
CCNE2,2143.56471340378,0.298850036728211,0.0556818666481541,5.36709802881794,8.00135736381057e-08,6.77318397070132e-07,chr8,94881632,94881634
TMEM201,581.304198478026,-0.297126227870374,0.109408022733387,-2.7157627059437,0.00661232927363102,0.0224736334034361,chr1,9602289,9602291
MIS12,4867.27568947123,0.130754713718749,0.0349639716391326,3.73969854078032,0.000184241078161561,0.00092502527247276,chr17,5489478,5489480
PKD1,4726.6646485575,-0.107861531772999,0.0369399472907065,-2.91991569246594,0.00350126091337505,0.0130155151442651,chr16,2089727,2089729
SCCPDH,8445.53431112457,0.140486516627051,0.025238736461788,5.56630546223068,2.60196964143062e-08,2.34142735948511e-07,chr1,246767298,246767300
ZNF335,1429.58173999394,-0.246394848154319,0.071103318846628,-3.46530727610339,0.000529625972541633,0.00240934512366222,chr20,45948953,45948955
LOC148696,349.962015131897,-0.388356731303295,0.145142158363629,-2.67569902281825,0.0074573581530497,0.0248902864665289,chr1,207818379,207822596
MSL3P1,2234.10738203517,-0.152848819320504,0.0535895962173754,-2.85221069217435,0.00434163131734055,0.0156754159463406,chr2,233868327,233868409
RAB4A,8728.43674779182,-0.345926220948357,0.0249727801572402,-13.8521309509892,1.23493370980985e-43,6.27226068866345e-42,chr1,229303806,229305893
TFB2M,3172.50670542222,0.1178055639309,0.046099949296177,2.55543803690625,0.0106054241447368,0.0337447575848841,chr1,246541031,246541033
DERL2,4924.1505977372,0.204883278053133,0.0347652485535645,5.89333563191586,3.78476560845956e-09,3.70311734605484e-08,chr17,5474684,5474686
C19orf47,559.720368976614,-0.279465829764868,0.111062435725169,-2.5162948024697,0.0118595936934145,0.0371598775592409,chr19,40348324,40348409
ABCA3,5983.3664531928,-0.12623177720846,0.0311558045453725,-4.05162951335851,5.08621589051675e-05,0.000283610911559612,chr16,2276674,2276676
CD274,2052.50694496598,-0.414652531657269,0.0574840631207866,-7.21334765056522,5.45927975700906e-13,7.80941907012657e-12,chr9,5463175,5463177
GPR89A,3044.76570023963,-0.110327738578677,0.0450971530157579,-2.44644575545879,0.0144272505410013,0.0438672521494436,chr1,145669834,145670464
FAM60A,11989.6809793838,0.136509189192906,0.0207219967641687,6.58764648728011,4.46853032309286e-11,5.4153476060288e-10,chr12_KI270835v1_alt,173506,173508
RPLP2,37912.0996074076,-0.35002632712651,0.0122428071902041,-28.5903650762855,8.85292890916446e-180,2.30874171033037e-177,chr11,812834,812836
HPCAL1,1131.88335768462,-0.188502169550901,0.0776619754897425,-2.42721316786228,0.0152153129054759,0.0458420036238966,chr2,10426819,10426821
ZFP36L2,448.164448196076,0.311619460798952,0.124616159881637,2.50063443693767,0.0123971070794462,0.0386032535256878,chr2,43224319,43224321
GPC4,432.557646294552,-0.308423644142269,0.126148757399387,-2.44492019184779,0.0144884198592714,0.0440333431704224,chrX,133302867,133302869
SUGT1,3737.49923579709,0.187867036673074,0.0405157761498901,4.63688603614678,3.53697294131749e-06,2.42737297860357e-05,chr13,52687833,52687835
ZNF485,2398.99717717254,0.205375146792069,0.0542662198294895,3.78458546472153,0.000153964992685581,0.000784932054815477,chr10,43617367,43617369
FXR1,35481.2628659686,0.121060527341934,0.0120453019824448,10.0504352251501,9.14625746311699e-24,2.48561918752163e-22,chr3,180976136,180976138
EBAG9,4430.41825192459,0.193023663669772,0.0379998130965802,5.07959508061748,3.78240185197404e-07,2.93439081891418e-06,chr8,109564557,109564559
ALG14,2926.1075384742,0.152026768422098,0.0470346233263238,3.23223101771953,0.00122827712161811,0.00514253351227637,chr1,95072763,95072951
SLX1B-SULT1A4,265.764822345604,-0.425994091033673,0.163526887186629,-2.60504005404014,0.00918635201279039,0.0297886464958036,chr16,30203808,30204329
SCLY,2149.9654105583,0.149019588077315,0.0555895010438225,2.6807146183924,0.00734651383436884,0.0245868889703543,chr2,238098353,238098355
TSKU,488.378789284169,-0.469938092186805,0.122378115572748,-3.84005007747852,0.000123009216105999,0.00063815148416735,chr11,76796676,76796678
CCDC66,2355.05330783269,0.195282960634282,0.0522478230256011,3.73762865753459,0.000185764037982269,0.000931981546088623,chr3,56621532,56621820
SLC30A10,900.819097927012,0.523529802382246,0.0873294409532574,5.99488324518718,2.03631690348103e-09,2.05771188734026e-08,chr1,219915449,219915451
GDI2,55733.054363382,0.10449257645025,0.00946386939131488,11.0412107489717,2.41753407541486e-28,7.89980231245804e-27,chr10,5766006,5766008
RRM1,27111.1166753848,0.117247639012207,0.0132650339894582,8.83884949751236,9.67092896989219e-19,2.10848018907891e-17,chr11,4138381,4138383
MIMT1,141.574572305248,0.682812570874373,0.233827172283577,2.92015921077932,0.00349852602272009,0.0130089145582964,chr19,56847952,56848554
ZNF839,4983.34222710139,0.117654806263406,0.035308946153714,3.3321528700179,0.000861769046358875,0.0037390183853824,chr14,102342177,102342179
TCOF1,4779.17651227949,0.185719411430422,0.0372504906996064,4.98569033433927,6.17409643100826e-07,4.63347657448273e-06,chr5,150399046,150399048
C12orf57,4746.25073321641,-0.293656625463503,0.0352304311318461,-8.33531171856866,7.7294283788296e-17,1.46599689853578e-15,chr12,6945771,6946003
ERP29,14280.8853897443,0.112997872203595,0.0192266499415795,5.87714825759769,4.17394363509738e-09,4.05755194520111e-08,chr12,112022650,112022652
EMC10,4550.92556631994,-0.196680727505164,0.03696081651551,-5.32133069686463,1.03010951080319e-07,8.55962933578555e-07,chr19,50482257,50482259
TNRC6B,43664.1139387834,0.222405743347029,0.0105587760687808,21.0635912626859,1.71655943854825e-98,2.50303898345729e-96,chr22,40323239,40323241
ERN1,3608.30228128369,-0.634924889771734,0.0421618003170249,-15.0592452171771,3.00194698599655e-51,1.81738406594193e-49,chr17,64043988,64043990
SMIM19,2651.09513795391,0.142381665419583,0.050660579522634,2.81050210560599,0.00494642652793414,0.0175322765669929,chr8,42552606,42552608
SNRNP70,6782.01014428772,-0.142469750583136,0.0311133678389821,-4.5790526863066,4.67086544417164e-06,3.14350403416435e-05,chr19,49108441,49108443
C11orf70,112.580691782248,0.789145721823271,0.263624546474555,2.99344553599617,0.0027584673750877,0.0105551851223376,chr11,102075902,102075904
FBXO25,7608.92744549985,-0.16224832735553,0.0267788149213385,-6.05883149915806,1.37113931156584e-09,1.40863789425336e-08,chr8,468802,468804
SLC44A1,28964.6881879631,0.15240006673817,0.0129020812564645,11.8120529322981,3.38201215574162e-32,1.26694659790089e-30,chr9,105389910,105389912
RPS27L,32803.9293707422,0.167113264306353,0.0120810555511778,13.8326707958942,1.61896020142743e-43,8.16160568459383e-42,chr15,63154032,63154034
NPTN,3585.4632770268,0.127819235472187,0.0417548834372767,3.06118051231526,0.00220466135382659,0.00866089589201693,chr15,73561910,73561912
SCARNA28,18321.1153064962,-0.191001761251154,0.0164769309556938,-11.5920714703942,4.52065319406252e-31,1.63478874572485e-29,chr7,98881697,98881890
SNTA1,4086.80356587239,-0.18308856646566,0.0404222005808739,-4.52940621328493,5.91496825717992e-06,3.90710591990341e-05,chr20,33408507,33408509
ARFGEF3,107989.174821931,-0.204732221719886,0.0076191039437674,-26.8709054543561,4.80681236248818e-159,1.12388245599487e-156,chr6,138336484,138336486
CMC2,2043.63849945131,0.145298313978231,0.0562008821366202,2.58533867182052,0.00972833876304835,0.0312917461967976,chr16,80976093,80976095
TSPAN3,25058.8029548013,0.117213777081933,0.0139673813010208,8.39196514763774,4.78082648911151e-17,9.186649722923e-16,chr15,77046835,77046837
PGM2,11243.205740006,-0.126021671494797,0.0222257019661262,-5.67008734693123,1.42724735698496e-08,1.31576488158212e-07,chr4,37861610,37861612
ANKRD12,7917.31427123947,0.149975048502949,0.0261396330423954,5.73745806835574,9.61080637714254e-09,9.01952562494325e-08,chr18,9281124,9281126
CPB2-AS1,108.780863515412,0.683963269181849,0.27758697160083,2.46396026887526,0.0137411342386089,0.0419976383614549,chr13,46098398,46101347
GHR,2296.25893896586,-0.461803495960915,0.0539955949807279,-8.55261426651086,1.20331500062765e-17,2.39972863581052e-16,chr5,42719422,42719424
DNAJB1,7795.90890843853,0.183212548582065,0.0274161520414229,6.68265000519586,2.34659556652879e-11,2.91679032792823e-10,chr19,14515940,14515942
SGPP1,6186.41125503826,-0.266956460974974,0.0308445011846153,-8.6549125686016,4.93289656624826e-18,1.02285948524301e-16,chr14,63686105,63686107
C10orf2,1168.85516757794,0.21718372684703,0.0777576384517552,2.79308542763657,0.00522079022789351,0.0183607718569668,chr10,100993508,100993510
RPL36,29538.7435153449,-0.221594352395272,0.0127367195120085,-17.3980711584603,8.53281039418233e-68,7.41752831766068e-66,chr19,5691619,5691621
COA1,2778.22999114072,0.232343326557452,0.0515795019141151,4.50456708450434,6.65083860007987e-06,4.35397624693063e-05,chr7,43729429,43729541
NLRP2,8262.25307952686,0.113994954242792,0.0254537363276952,4.47851556153501,7.51638920154006e-06,4.87235917600787e-05,chr19_KI270938v1_alt,983378,983380
AGK,7044.14640167847,0.131846276403614,0.028253024046655,4.66662528534619,3.06186978699007e-06,2.1206341257085e-05,chr7_GL383534v2_alt,19514,19516
ANKZF1,4285.59389543854,0.172591693186698,0.0397272511209861,4.34441569241939,1.39646860430615e-05,8.59623728687958e-05,chr2,219236443,219236445
RPL4,287946.892763496,0.149993386477581,0.00634982101642689,23.6216715541352,2.30837264710954e-123,4.28819746129486e-121,chr15,66499407,66499409
GALNT4,6301.19717128179,0.206825308635954,0.0306596804477868,6.74584032237962,1.52143869996446e-11,1.9336673111732e-10,chr12,89522813,89522815
PACS1,3947.36098158733,-0.17936780096092,0.0427077491451082,-4.19988888553882,2.67045999431809e-05,0.000156567695559653,chr11,66243278,66243280
TMEM8A,2469.87532844518,-0.184887963152847,0.0516971778622988,-3.57636472237066,0.000348405479045819,0.00165084790403227,chr16,371987,371989
EGLN3,858.72590890258,0.347457203046026,0.0900230387430876,3.85964757352412,0.000113550667898561,0.000593623981253809,chr14,33925891,33925893
FKBP5,8269.51831001386,-0.899374787525707,0.0261215407860481,-34.4303881188385,8.85284149319831e-260,3.75166823403945e-257,chr6,35586976,35586978
CHAMP1,1926.11726995666,-0.173371483433342,0.0590298329215986,-2.93701463908272,0.00331388460079933,0.0123960542230438,chr13,114326279,114326281
WNT5A,1089.34162422513,0.365397173580412,0.0797244776421798,4.58324951616982,4.57805208248406e-06,3.08870469107295e-05,chr3,55470092,55470094
TRIP10,1128.90998374553,0.24117581861453,0.0796922522652496,3.02633959712664,0.00247534117635775,0.00961010641070352,chr19,6751063,6751526
SLC22A23,2998.81374701117,-0.130195260829582,0.046546570785151,-2.79709672771676,0.00515640933945056,0.0181578984815084,chr6,3273055,3273057
CDIPT,4385.73593109177,0.190271702713334,0.0375542075170856,5.06658814799295,4.0500924668652e-07,3.11356598317227e-06,chr16,29859189,29859191
RAB5A,6122.34497790587,0.142370681688207,0.0302500683640238,4.70645817969549,2.52057664124654e-06,1.76466390459186e-05,chr3,19983821,19983823
TRIQK,10185.3643923633,0.109395810012841,0.0238386832611952,4.58900388138954,4.45366149292963e-06,3.0107728567108e-05,chr8,92886622,92886624
MIF,1472.73370939,-0.255363523116153,0.0768765699449634,-3.32173409010014,0.000894599053354092,0.00386851331713483,chr22_KI270879v1_alt,131466,131468
UTP23,4569.85541990587,0.103882414944944,0.0361189996587455,2.87611550503701,0.00402602357687037,0.014668701162262,chr8,116771840,116771842
CTDNEP1,2600.32077293456,-0.223313592716998,0.0505471829444242,-4.41792360540702,9.96536287668744e-06,6.31496663414759e-05,chr17,7244185,7244187
