gene_id,LNCaP_DHT_RNA_rep1,LNCaP_DHT_RNA_rep2,LNCaP_Veh_RNA_rep1,LNCaP_Veh_RNA_rep2
HTATIP2|HTATIP2,7.320077999999999,7.523852,7.765458,7.604295000000001
RBM47|RBM47,25.92844,26.19952,26.200138,26.212397
EMID1|EMID1,0.297099,0.271079,0.192356,0.18372
SMPD3|SMPD3,0.313693,0.352213,0.296552,0.344524
SPO11|SPO11,0.0,0.0,0.0,0.0
LIPN|LIPN,0.0,0.0,0.0,0.0
CGN|CGN,4.169765,4.166822,4.148346,3.967332
APOA1|APOA1,0.019285,0.0,0.024082,0.038734
STXBP4|STXBP4,3.624647,3.809118,3.705317,3.737812
DMRTB1|DMRTB1,0.0,0.0,0.0,0.0
TBC1D5|TBC1D5,20.779617000000002,20.825964,19.985236999999998,21.12874
VEGFB|VEGFB,2.0129159999999997,2.095082,1.85756,1.906158
OR52M1|OR52M1,0.026452,0.034089,0.005263,0.005175
POMT2|POMT2,1.74469,1.77055,1.628594,1.665506
LOC100500773|LOC100500773,0.003218,0.00994,0.0,0.00385
CCDC183-AS1|CCDC183-AS1,0.730077,0.655586,0.633147,0.632002
GAS6-AS2|GAS6-AS2,0.871288,0.838816,1.054788,1.120543
GCLM|GCLM,5.450616,5.3395399999999995,5.039625,4.9615279999999995
ACOT8|ACOT8,11.811195,11.41246,10.665179,10.787654
USH1G|USH1G,0.031784,0.030226,0.022114,0.016087
INTS3|INTS3,36.867483,37.247333,35.451142000000004,34.969994
LINC01449|LINC01449,0.0,0.0,0.0,0.0
ATG14|ATG14,7.759288,7.949152,7.778902,7.810407
MAN1B1-AS1|MAN1B1-AS1,1.381959,1.40671,1.258078,1.052246
ISY1-RAB43|ISY1-RAB43,0.0,0.0,0.354965,1.088654
MIR660|MIR660,0.02365,0.024173,0.0,0.0
SOX3|SOX3,0.0,0.0,0.0,0.0
PCDHA10|PCDHA10,0.219547,0.229713,0.264415,0.249092
MAGI2-AS3|MAGI2-AS3,0.001756,0.0,0.00133,0.0
LOC101927686|LOC101927686,0.0,0.0,0.0,0.0
CDK2AP2|CDK2AP2,5.825693,5.902907000000001,5.120799000000001,4.877884999999999
FAM153B|FAM153B,0.021572,0.02738,0.0,0.0
LOC550113|LOC550113,0.0,0.0,0.0,0.0
TMEM116|TMEM116,8.880234999999999,8.387304,9.627376,9.432296
PURB|PURB,15.443471,15.394713,14.891365,15.336352
LINC00347|LINC00347,0.004691,0.0,0.0,0.0
TTTY23|TTTY23,0.0,0.0,0.0,0.0
SLC36A2|SLC36A2,0.00037,0.0,0.000468,0.0
SWI5|SWI5,13.362053,13.470795,13.001659,12.298742
TNFAIP8L3|TNFAIP8L3,0.008787,0.0,0.0,0.004603
GPR142|GPR142,0.0,0.0,0.0,0.0
SNORD19B|SNORD19B,0.802237,0.494379,1.063659,1.093316
TFAP2B|TFAP2B,0.001884,0.0,0.003555,0.002658
MRPS25|MRPS25,10.710541,10.709326,11.285758,11.529929
UBE2Q2|UBE2Q2,20.822826999999997,20.694333,19.623673999999998,19.942576
ARID1A|ARID1A,9.175262,9.14465,8.010086,8.228135
KATNBL1|KATNBL1,6.757402,6.957245,6.948886,7.070894
RAPGEF5|RAPGEF5,3.272974,3.244711,2.816725,2.864068
RUFY3|RUFY3,10.17647,9.602900000000002,8.96406,9.6752
KRCC1|KRCC1,12.876961000000001,12.699617,13.999421000000002,14.130353
YIF1B|YIF1B,3.271223,3.049118,2.9246859999999995,2.794364
HSPBAP1|HSPBAP1,2.701902,2.55969,2.767838,2.49859
CBY1|CBY1,16.301185,15.766623,17.076007,16.774447
CRYGA|CRYGA,0.0,0.0,0.0,0.0
GNPDA2|GNPDA2,16.527282,16.296006,17.577168,16.86007
PRR23A|PRR23A,0.0,0.0,0.0,0.000759
MIR181A2|MIR181A2,0.0,0.132529,0.045644,0.0
ARL17B|ARL17B,4.364359,3.338851,4.277065,3.912135
SLC25A51|SLC25A51,12.626083,12.531483,13.1272,12.273117000000001
ICT1|ICT1,27.058785,27.983906,30.422632999999998,30.725513
TMEM237|TMEM237,5.33195,5.446078,5.614525,5.692276
TWF2|TWF2,5.642098,5.986661,5.249497,5.179134
DMAP1|DMAP1,12.573518,12.432961,11.342271,11.341371
ZSCAN22|ZSCAN22,2.207983,2.31257,2.283802,2.255514
FASTK|FASTK,4.6000049999999995,4.410605,4.7292369999999995,4.535216999999999
DAOA-AS1|DAOA-AS1,0.0,0.003862,0.0,0.0
LOC100128573|LOC100128573,0.389474,0.411276,0.352625,0.480181
FMO1|FMO1,0.0,0.0,0.0,0.0
WBP5|WBP5,22.768402,22.805076,23.013972,23.276376999999997
RDH5|RDH5,0.248769,0.303745,0.23314,0.346941
TM4SF1-AS1|TM4SF1-AS1,0.2776,0.270216,0.18226399999999998,0.18812
LOC105274304|LOC105274304,5.35838,5.499095,5.105022,5.175655
PPIB|PPIB,692.877502,685.00354,704.546021,710.061096
IFI44|IFI44,1.726092,1.571881,1.425432,1.562146
CLEC7A|CLEC7A,0.9195040000000001,1.092854,1.0642230000000001,1.307852
DIO2|DIO2,0.032356,0.030066,0.05581,0.064294
SMN2|SMN2,34.107391,16.853512999999996,39.68499,28.9271
SKIV2L2|SKIV2L2,34.716084,34.834301,37.545937,38.002312
CSNK1G1|CSNK1G1,10.59934,10.668473,10.799983,11.199736
HOXC8|HOXC8,0.103318,0.102034,0.137734,0.140711
MIR6820|MIR6820,0.191443,0.289393,0.056859,0.204997
CBWD3|CBWD3,19.566716,20.023960000000002,18.198504,18.915494
NAA25|NAA25,11.465328,11.467065,11.698505,11.854698
LOC101929353|LOC101929353,0.0,0.0,0.0,0.0
GAGE12G|GAGE12G,0.914426,1.057906,1.157906,1.0799039999999998
NUDT17|NUDT17,0.65188,0.795269,0.884706,0.672244
DIAPH2|DIAPH2,5.0028049999999995,5.331423,4.975749,5.1562470000000005
ODF3|ODF3,0.008001,0.0,0.0,0.020533
FRG2|FRG2,0.022306,0.018554,0.014442,0.0141
MIR6504|MIR6504,0.0,0.0,0.0,0.0
SIGLEC9|SIGLEC9,0.0,0.0,0.0,0.0
PARPBP|PARPBP,5.552304,5.831085,5.398754,5.154198
KHDRBS1|KHDRBS1,32.700325,32.574865,32.434871,32.416555
LINC00673|LINC00673,0.350715,0.346668,0.454753,0.332059
ZNF584|ZNF584,5.353659,5.560255,5.227515,5.543411
PTPN18|PTPN18,13.894364,14.171662,13.243748,13.654463
CTB-7E3.1|CTB-7E3.1,0.0,0.0,0.0,0.0
MIR5691|MIR5691,0.0,0.0,0.0,0.0
KAT7|KAT7,28.148723999999998,28.666767999999998,31.234048,31.443243
DENND6A|DENND6A,13.002434,13.247017,13.249532,13.634037
ZBTB20-AS1|ZBTB20-AS1,0.08446,0.05518,0.086329,0.064167
NRCAM|NRCAM,0.113679,0.1258,0.100205,0.097393
CNOT3|CNOT3,4.621925,4.814203000000001,3.9658019999999996,3.98701
RNU6-34P|RNU6-34P,0.0,0.365061,0.106825,0.099037
DDX24|DDX24,105.479317,105.422065,101.706387,102.806934
ANKRD20A4|ANKRD20A4,0.058358,0.043231,0.046516,0.055723
MIR192|MIR192,0.0,0.0,0.0,0.0
MALRD1|MALRD1,0.046247,0.036777,0.03419,0.023069
WDR5|WDR5,11.387156,10.868507000000001,10.511849999999999,10.300274
ELN|ELN,0.11063400000000001,0.09499099999999999,0.068228,0.10255199999999999
LINC00408|LINC00408,0.0,0.026029,0.0,0.0
STEAP1B|STEAP1B,5.255164,5.069981,4.3903859999999995,4.265266
AAMDC|AAMDC,14.665443,14.715507,12.845348,13.698099
ENTPD1|ENTPD1,2.345541,2.330112,2.596189,2.553153
EHD4-AS1|EHD4-AS1,0.187677,0.191126,0.189928,0.248015
RPA3|RPA3,12.035456,11.651753,11.184583,11.68579
RPSAP58|RPSAP58,98.104317,98.050499,90.16478,93.210693
MIR4999|MIR4999,0.155717,0.125595,0.044608,0.0
PCDHA3|PCDHA3,0.09461,0.0928,0.139336,0.115404
USE1|USE1,16.023783,16.428242,15.74551,14.982511
PTDSS1|PTDSS1,48.797376,48.445892,48.686282000000006,51.004838
SGK223|SGK223,0.25379,0.254992,0.057594,0.084681
RPL28|RPL28,23.778040999999998,22.164912,19.987982,20.733652
GTF2A1L|GTF2A1L,0.0,0.0,0.0,0.0
LINC01117|LINC01117,0.0,0.0,0.0,0.0
GRK6|GRK6,12.361907,12.012023999999998,11.780146,11.852447000000002
HJURP|HJURP,5.361351,5.250841,4.991041,5.007693
LOC101929733|LOC101929733,0.0,0.0,0.0,0.0
SPATS2L|SPATS2L,2.705149,2.9192489999999998,2.758282,2.83882
BRPF1|BRPF1,3.707504,3.657583,3.492467,3.596201
LINC00159|LINC00159,0.0,0.0,0.0,0.0
LINC01281|LINC01281,0.0,0.0,0.0,0.0
YBX2|YBX2,0.107809,0.110639,0.122616,0.136691
SSH1|SSH1,4.987203999999999,4.921645,4.780435,4.917879
LINC00837|LINC00837,0.0,0.0,0.005216,0.0
NMT2|NMT2,4.584674,4.614144,4.672916,4.484647
CCR1|CCR1,0.0,0.0,0.0,0.0
RNF144A|RNF144A,5.330492,5.134066,4.255712,4.291608
DNAJC17|DNAJC17,10.398153,10.863013,9.624757,9.771023
OR5E1P|OR5E1P,0.0,0.0,0.0,0.0
ARL5B|ARL5B,12.075191,12.011013,10.086335,10.167672
FMO3|FMO3,0.025951,0.01441,0.020014,0.030047
LNX1|LNX1,0.727976,0.721552,0.804779,0.9137430000000001
PAX7|PAX7,0.0,0.0,0.0,0.0
MIR1288|MIR1288,0.039903,0.106023,0.0,0.120446
SERPINF1|SERPINF1,0.203065,0.180482,0.265774,0.225702
MIR4490|MIR4490,0.0,0.0,0.0,0.0
HAGHL|HAGHL,4.318611,4.53991,3.86383,3.830753
SOWAHA|SOWAHA,0.066697,0.06676,0.057472,0.0449
LHX6|LHX6,0.025678,0.015435,0.018047,0.030901
RNF151|RNF151,0.0,0.0,0.0,0.0
LARP1|LARP1,51.169258,51.095207,46.859459,47.404663
AASS|AASS,4.077309,4.094972,4.279399,4.151768
LINC00240|LINC00240,0.678717,0.700307,0.472714,0.72631
LOC100499484|LOC100499484,0.172514,0.168753,0.211831,0.228861
GFAP|GFAP,0.045239,0.036187,0.064972,0.051947
FKBP10|FKBP10,52.242878,51.899548,51.078873,50.712719
VSTM2L|VSTM2L,3.990345,4.194101,3.352769,3.293457
ZNF528|ZNF528,13.918672,13.904789,14.611765,14.473465
CCT2|CCT2,229.06605299999998,228.026458,240.09249400000002,239.593074
USP17L1|USP17L1,0.06207699999999999,0.048784,0.061764,0.057544
SPCS2|SPCS2,12.841735,13.04678,12.905467,12.910518
SCYL3|SCYL3,8.077895,8.433723,9.803193,9.962156
SNAP23|SNAP23,19.018205,18.721598,19.798018000000003,19.610595999999997
TWF1|TWF1,79.902253,79.867215,80.381639,82.561877
PACSIN1|PACSIN1,1.867345,1.911529,1.597963,1.536226
IL36A|IL36A,0.0,0.0,0.0,0.0
WDR47|WDR47,10.891767999999999,10.663774,10.534568,10.999407999999999
C1orf105|C1orf105,0.0,0.0,0.0,0.0
C12orf54|C12orf54,0.0,0.0,0.0,0.0
EIF4G1|EIF4G1,142.18383699999998,142.65813500000002,134.398629,136.739241
GBA3|GBA3,0.073342,0.098973,0.099608,0.081951
LOC102723709|LOC102723709,0.223893,0.215475,0.142111,0.18318299999999998
BLID|BLID,0.0,0.0,0.0,0.0
LOC151475|LOC151475,0.0,0.0,0.0,0.0
LOC102723377|LOC102723377,0.0,0.0,0.0,0.0
RFPL4B|RFPL4B,0.0,0.0,0.012201,0.006413
NRSN2|NRSN2,5.295011,5.1587,4.560337,4.465199
CREB5|CREB5,0.287986,0.287564,0.32072,0.342191
FZD9|FZD9,0.84682,0.846293,0.819349,0.807306
TFAP2C|TFAP2C,5.043916,5.306808,5.47617,5.457663
NPAS1|NPAS1,0.0,0.092414,0.043975,0.0
ZNF467|ZNF467,2.521974,2.450793,2.44064,2.447352
TDRG1|TDRG1,0.015628,0.018792,0.019691,0.012585
COL1A2|COL1A2,0.0,0.0,0.0,0.0
MCTS1|MCTS1,2.1277049999999997,2.134961,1.898028,2.029208
TEK|TEK,0.0,0.013932,0.01321,0.014024
LOC101928174|LOC101928174,0.0,0.0,0.0,0.0
TBCK|TBCK,8.785459,8.907171,9.414067,9.944578
PWP2|PWP2,10.283785,10.317058,10.897694000000001,10.810756999999999
CWC27|CWC27,9.427787,9.002584,9.935665,10.071831
FARP2|FARP2,7.638326,7.895712,7.367128,7.841209
WDR90|WDR90,1.644839,1.51744,1.531839,1.508014
KCNH5|KCNH5,0.0,0.0,0.0,0.0
ATHL1|ATHL1,0.988613,0.979054,0.903832,0.908362
KATNBL1P6|KATNBL1P6,0.091447,0.103309,0.120401,0.162139
PDCD6IPP2|PDCD6IPP2,1.443665,1.351243,1.33404,1.403951
BBS2|BBS2,25.041185,25.522818,25.606161,25.431767
HDAC11|HDAC11,3.504034,3.298299,3.2685500000000003,3.359823
AGTR1|AGTR1,0.0,0.0,0.0,0.0
CCR2|CCR2,0.0,0.0,0.017705,0.021953
CDK5RAP3|CDK5RAP3,15.064713999999999,15.608559,14.777672999999998,14.536856
LOC100129935|LOC100129935,0.0,0.0,0.0,0.0
PHF3|PHF3,23.042003,23.508345,25.126931,25.52073
MIR526A2|MIR526A2,0.0,0.0,0.0,0.0
VENTX|VENTX,0.004092,0.005449,0.002254,0.008547
VPS26B|VPS26B,25.991018,25.961823,23.93157,23.948547
LOC102724612|LOC102724612,0.0,0.0,0.0,0.0
LOC101929526|LOC101929526,0.083541,0.083229,0.082295,0.070812
ZNF512B|ZNF512B,1.892326,2.10012,1.766208,1.781101
SNORD115-9|SNORD115-9,0.0,0.0,0.0,0.0
KIF20B|KIF20B,4.202005,4.278129,4.096073,4.122089
FOXI2|FOXI2,0.0,0.0,0.0,0.0
DUSP28|DUSP28,1.272449,1.314172,1.314685,1.106052
LOC285804|LOC285804,0.0,0.0,0.0,0.0
SNORA65|SNORA65,5.232126,5.787639,4.622553,4.949994
MIR6874|MIR6874,0.074456,0.054562,0.0,0.050301
EIF3J-AS1|EIF3J-AS1,7.998659,8.411696000000001,9.189534,9.120276
SLC13A3|SLC13A3,0.522948,0.46578,0.45133500000000004,0.5466409999999999
SPINT2|SPINT2,116.501185,115.73774900000001,112.031013,113.460125
MIR4518|MIR4518,0.0,0.0,0.0,0.0
ESX1|ESX1,0.0,0.0,0.0,0.0
ZNF581|ZNF581,4.225913,4.212432,4.401275,4.673323
BTNL8|BTNL8,0.0,0.0,0.0,0.004665
TSPEAR-AS1|TSPEAR-AS1,0.097399,0.126303,0.09967,0.147095
LCE2B|LCE2B,0.0,0.0,0.0,0.0
KRT73-AS1|KRT73-AS1,0.0,0.005916,0.0,0.0
HNRNPA0|HNRNPA0,12.234311,12.615623,12.882159,12.989198
USP14|USP14,16.810349,16.985888000000003,16.812067,17.400799
ERO1B|ERO1B,3.575249,3.469737,3.630414,3.800808
GTPBP4|GTPBP4,40.94717,40.779434,41.919086,42.69276
CD96|CD96,0.0,0.0,0.0,0.0
LOC653602|LOC653602,0.0,0.0,0.017579,0.005975
CALB1|CALB1,0.037969,0.023124,0.011504,0.03261
LOC388406|LOC388406,0.0,0.0,0.0,0.0
RFFL|RFFL,7.722388,7.531075,6.911527,6.931877
FRS2|FRS2,12.235081000000001,12.527209,12.845877,13.025164
HTATSF1P2|HTATSF1P2,0.389073,0.303518,0.37293,0.332324
KIAA0319L|KIAA0319L,63.749565,64.354645,63.237938,64.079071
TSNARE1|TSNARE1,1.037129,1.192922,1.246792,1.340572
LOC105370333|LOC105370333,4.110423,4.280329,4.517222,4.831099
CST2|CST2,0.0,0.0,0.0,0.0
MIR137|MIR137,0.0,0.0,0.0,0.0
EIF5A2|EIF5A2,1.757638,1.781058,1.540402,1.65215
SYNPO|SYNPO,0.041949,0.042532,0.055449,0.044169
ULK4P1|ULK4P1,0.0,0.0,0.0,0.0
AGTRAP|AGTRAP,16.00578,16.154175000000002,14.690212000000002,14.06924
EPGN|EPGN,0.005551,0.0,0.015983,0.007099
IRS4|IRS4,0.054973,0.060994,0.035563,0.024683
PCAT18|PCAT18,0.037002,0.032208,0.006291,0.019528
SNORD51|SNORD51,0.431746,0.377197,0.315898,0.29111
ANXA3|ANXA3,0.0,0.0,0.0,0.0
SLC8B1|SLC8B1,1.779058,1.992059,1.79977,1.778386
DLX4|DLX4,0.0,0.0,0.0,0.0
PAGE2|PAGE2,0.0,0.0,0.0,0.0
BCL2L13|BCL2L13,27.637166,27.472979,27.310356000000002,27.435853999999992
BORCS5|BORCS5,2.7839840000000002,2.7761620000000002,2.528082,2.702461
KDM2A|KDM2A,20.891119,20.794621,21.07871,21.087553
CUX2|CUX2,0.022,0.014564,0.013778,0.01051
GRM8|GRM8,0.0,0.0,0.0,0.0
SUGT1P3|SUGT1P3,0.426912,0.316178,0.426275,0.463267
NEMP1|NEMP1,5.045928,5.029471999999999,5.150971,5.140397
LINC01122|LINC01122,0.0,0.0,0.0,0.0
LOC441666|LOC441666,2.121125,2.097247,1.890512,2.01553
DECR2|DECR2,4.520398,4.514697,3.72944,3.73989
SNHG17|SNHG17,1.319006,1.143072,0.950736,0.991921
RAB18|RAB18,30.409095,30.725243000000006,30.210822000000004,31.111319
KIF2B|KIF2B,0.008543,0.00895,0.004987,0.0
TMPRSS12|TMPRSS12,0.0,0.0,0.0,0.0
TMEM164|TMEM164,4.722659,4.533131,3.922739,3.711221
CLDN15|CLDN15,0.411892,0.407255,0.408065,0.453874
MCM8|MCM8,7.929849,7.909338999999999,7.253974,7.373262
FOXP3|FOXP3,0.146195,0.091354,0.106831,0.123196
GPR17|GPR17,0.0,0.0,0.0,0.0
GLCE|GLCE,5.92487,5.84513,5.793025,5.725776
SERPINF2|SERPINF2,0.0,0.007296,0.0,0.0
ZNF383|ZNF383,2.932872,3.049422,3.418288,3.216173
ERCC6|ERCC6,7.813707,7.878302,8.020547,8.189628
SYNGR1|SYNGR1,2.876474,2.813016,2.584731,2.533934
MIR378H|MIR378H,0.223521,0.044217,0.066927,0.126554
FILIP1L|FILIP1L,0.087984,0.133634,0.104119,0.093153
PLXND1|PLXND1,0.014725,0.042286,0.029642,0.022062
NEXN|NEXN,0.32499,0.284299,0.32321,0.340887
LOC90768|LOC90768,0.0,0.0,0.0,0.0
FRMD3|FRMD3,1.190121,1.237826,1.13644,1.087882
RPL29|RPL29,509.721039,500.37326,484.194092,487.399872
FXYD7|FXYD7,0.0,0.0,0.0,0.0
STRN3|STRN3,30.882988,31.041351000000002,32.32361,32.008717
C9orf41-AS1|C9orf41-AS1,0.420124,0.314905,0.405129,0.326166
LINC01033|LINC01033,0.0,0.0,0.0,0.0
TSTA3|TSTA3,24.675215,24.725013,25.533022,25.232805
KLF12|KLF12,0.021066,0.012298,0.02454,0.021145
TAF1C|TAF1C,1.9813929999999997,2.164962,1.792824,1.6824569999999999
C19orf25|C19orf25,1.876213,1.817962,1.696688,1.855536
MIR3615|MIR3615,0.201664,0.211515,0.311256,0.314447
MOB3B|MOB3B,0.003791,0.011655,0.006319,0.0
AKR1C2|AKR1C2,0.157838,0.128894,0.119967,0.161612
MSH5-SAPCD1|MSH5-SAPCD1,0.313884,0.247692,0.496029,0.6029800000000001
LOC103191607|LOC103191607,0.0,0.0,0.0,0.0
LYPD8|LYPD8,0.079442,0.033182,0.025875,0.025973
ARHGEF15|ARHGEF15,0.0,0.0,0.002414,0.0
FAM209B|FAM209B,0.0,0.0,0.0,0.0
ACVR1|ACVR1,1.772898,2.058489,1.677368,1.958938
CLCN1|CLCN1,0.016833,0.021292,0.006839,0.00686
C19orf33|C19orf33,0.039789,0.031258,0.026185,0.042052
GAR1|GAR1,1.811311,1.991409,1.941026,2.1858969999999998
LOC653712|LOC653712,0.362428,0.363842,0.298753,0.285148
FRG1DP|FRG1DP,3.91076,3.948087,4.260664,3.750968
H1FOO|H1FOO,0.0,0.0,0.0,0.0
CMTM4|CMTM4,24.542718999999998,24.717594,23.580278000000003,23.31724
SPP2|SPP2,0.0,0.0,0.0,0.0
TOP2B|TOP2B,48.33675,48.839081,47.68565,48.372406
MIR4255|MIR4255,0.0,0.0,0.0,0.0
DNER|DNER,0.0,0.023118,0.014528,0.0
UPK2|UPK2,0.0,0.0,0.0,0.0
SNORA69|SNORA69,0.52592,1.020224,0.431348,0.44244
PRKCD|PRKCD,3.009767,2.9392240000000003,2.602375,2.681012
CDRT4|CDRT4,0.127408,0.117426,0.232987,0.251181
OR5V1|OR5V1,0.0,0.0,0.0,0.0
COPG2IT1|COPG2IT1,0.078948,0.094007,0.079209,0.097851
NOS1AP|NOS1AP,0.502862,0.511806,0.353887,0.388583
HELZ|HELZ,17.254131,17.404797,17.557621,17.490904
RGAG4|RGAG4,0.763319,0.707624,0.739922,0.784892
CEBPZOS|CEBPZOS,3.906747,3.899525,3.8167999999999997,4.0105509999999995
LYZL1|LYZL1,0.0,0.0,0.0,0.0
GABARAP|GABARAP,94.266106,96.667831,89.487297,89.317436
AVL9|AVL9,19.309824,19.375526,18.98912,19.620041
LINC00634|LINC00634,0.112273,0.08861,0.084127,0.092276
SULT1B1|SULT1B1,0.0,0.0,0.0,0.0
RFTN2|RFTN2,0.127223,0.146123,0.195979,0.150051
GRASP|GRASP,0.402693,0.448262,0.442803,0.484534
LINC01530|LINC01530,1.41224,1.398225,1.182176,1.304443
ZNF25|ZNF25,5.702592,5.746205,6.05399,5.969337
RSRP1|RSRP1,8.098752,8.390958,9.001259,9.2574
CALML3|CALML3,0.0,0.0,0.020668,0.0
KCND3-IT1|KCND3-IT1,0.0,0.0,0.0,0.00894
C2orf73|C2orf73,0.0,0.0,0.011956,0.015092
LINC00970|LINC00970,0.070913,0.061492,0.098972,0.097634
PER2|PER2,2.831497,2.796243,2.565917,2.731347
LOC102723766|LOC102723766,0.063053,0.0,0.061935,0.0
TLE2|TLE2,2.0200980000000004,1.9267,1.6697030000000002,1.690714
CNTLN|CNTLN,5.934703000000001,5.767932999999999,5.840234000000001,5.759133
IFI44L|IFI44L,0.0,0.0,0.007502,0.0
DNAJC9-AS1|DNAJC9-AS1,0.485724,0.524619,0.499108,0.52759
KRT40|KRT40,0.0,0.0,0.0,0.0
PLK1|PLK1,6.53076,6.650204,5.745487,5.849875
RHBDD3|RHBDD3,5.566804,5.768526,5.391055,5.063178
PRAMEF34P|PRAMEF34P,0.099489,0.10602800000000001,0.10146899999999999,0.081508
CGB|CGB,0.00748,0.0,0.0,0.0
LOC101929626|LOC101929626,4.736417,5.38003,5.422731,5.101759
TRMT10B|TRMT10B,5.011647000000001,5.121808,5.433337,5.5504
TTLL6|TTLL6,1.537215,1.612133,1.478514,1.581267
ZNF283|ZNF283,5.174771,5.426848,5.476192,5.318296999999999
LOC100996291|LOC100996291,0.0,0.00646,0.010672,0.002001
EFHC2|EFHC2,1.591631,1.600527,1.661224,1.669556
AHNAK|AHNAK,31.52649,31.886172,27.168497,27.427757000000003
MIR4296|MIR4296,0.405774,0.413598,0.722295,0.541938
KRTAP21-2|KRTAP21-2,0.0,0.046927,0.0,0.0
HMCES|HMCES,12.688601,12.473849000000001,11.969803,12.513724999999999
CUL1|CUL1,22.634035,22.516314,22.028906,22.178898
HAUS1|HAUS1,9.754084,8.7981,9.008421,9.038747
C8orf87|C8orf87,0.0,0.0,0.0,0.0
SOCS7|SOCS7,7.739882,7.875029,7.7402820000000006,7.664925
SNX2|SNX2,12.330359000000001,12.637818,12.169871,13.081432000000001
RPARP-AS1|RPARP-AS1,15.42173,16.212206000000002,17.046384,17.316535
GNL2|GNL2,66.211281,65.882149,72.338707,72.372314
LOC101929710|LOC101929710,0.088567,0.094804,0.080515,0.090483
ZPBP|ZPBP,0.0,0.0,0.0,0.0
MAPK12|MAPK12,13.042323,13.279594999999999,12.351975,12.317815
MIR613|MIR613,0.0,0.023608,0.062971,0.079609
TSHB|TSHB,0.0,0.0,0.0,0.0
C1orf146|C1orf146,0.0,0.041267,0.0,0.096368
NTN3|NTN3,0.138917,0.121112,0.135925,0.14236
LINC01118|LINC01118,0.0,0.0,0.0,0.0
IFT43|IFT43,11.60394,11.36804,12.80828,12.268806
NAA10|NAA10,18.577849,18.805107,16.836761,16.546202
MIR5701-3|MIR5701-3,0.020679,0.0,0.0,0.0
LINC00930|LINC00930,0.0,0.050625,0.010307,0.026051
ARID3B|ARID3B,0.99511,1.016435,0.935977,0.867105
KIAA0753|KIAA0753,4.896056,4.942341,5.008438,5.130101
XRN2|XRN2,47.556797,47.912643,45.277435,46.528412
CALCA|CALCA,0.0,0.012647,0.0,0.0
TRAFD1|TRAFD1,17.549131000000003,17.952246,15.998596,16.182772
POT1-AS1|POT1-AS1,0.212811,0.23602,0.234034,0.297213
TRIM56|TRIM56,5.308718,5.147459,5.326047,5.325573
LOC100506302|LOC100506302,2.821909,2.898223,2.480894,2.284518
ZFR|ZFR,28.663071,28.73534,29.325296,29.682775
RCE1|RCE1,1.7864119999999999,1.539305,1.4302709999999998,1.59016
UTP11L|UTP11L,30.726746,30.696373,33.457752,34.70628
PRSS55|PRSS55,0.0,0.0,0.0,0.0
PYDC1|PYDC1,0.0,0.0,0.0,0.0
LINC00299|LINC00299,0.0,0.0,0.0,0.0
RNU6-45P|RNU6-45P,5.263686,4.352139,4.068349,5.111603
MIR6858|MIR6858,0.308162,0.18411,0.180168,0.282196
CLDN10-AS1|CLDN10-AS1,0.0,0.0,0.0,0.0
TIMM9|TIMM9,7.069801,7.308256,7.468395999999999,7.560763999999999
CELA3A|CELA3A,0.0,0.0,0.0,0.0
SNORD18B|SNORD18B,1.071529,0.981587,0.647057,0.654247
ANKRD26|ANKRD26,2.822493,2.953964,2.878044,2.985951
PSMA8|PSMA8,0.0,0.0,0.0,0.0
PIK3R1|PIK3R1,39.109535,38.800637,43.242247,44.199586
MIA-RAB4B|MIA-RAB4B,0.0,0.0,0.0,0.0
RUNX1T1|RUNX1T1,0.001248,0.0,0.00153,0.002217
LINC00434|LINC00434,0.0,0.0,0.0,0.0
SGMS1|SGMS1,19.847906,19.562811,23.590572,23.3522
ARID5B|ARID5B,20.729948,20.937597,13.349629,13.640292
VCP|VCP,186.263535,185.902374,185.408798,185.818787
TP53TG3B|TP53TG3B,2.0805469999999997,1.860726,1.6929500000000002,1.1427930000000002
BDKRB2|BDKRB2,0.120011,0.132332,0.169897,0.161376
C3orf79|C3orf79,0.0,0.0,0.0,0.0
SP7|SP7,0.088317,0.135466,0.104246,0.119434
PPCS|PPCS,38.64593000000001,38.37233,40.255605,40.905643000000005
KIAA1024|KIAA1024,0.147603,0.155201,0.147214,0.174137
DICER1-AS1|DICER1-AS1,2.454039,2.672632,2.350823,2.324739
STON2|STON2,3.36,3.4192340000000003,2.4258859999999998,2.482949
CRHR1-IT1|CRHR1-IT1,4.2556709999999995,3.6112390000000003,3.390128,3.8042030000000002
NFS1|NFS1,8.097021999999999,8.017234,7.645057,7.535436
LRRC45|LRRC45,3.249987,3.35936,2.956385,2.857304
EMC1|EMC1,18.034618,18.131329,18.657237000000002,18.84694
POLE4|POLE4,17.000366,17.707485,16.340445,14.768035
ARF4-AS1|ARF4-AS1,6.742986,6.65795,5.3483,4.275134
PDZRN3|PDZRN3,6.364809,6.458005,6.425496,6.301468
DHX8|DHX8,30.120925999999997,30.323179,29.007029,29.616255
ZSWIM1|ZSWIM1,3.374812,3.384752,3.78328,3.524972
OXER1|OXER1,0.029702,0.023824,0.023449,0.008043
RAPH1|RAPH1,4.67075,5.193171,4.234376,4.344817
MIR4524A|MIR4524A,0.0,0.0,0.0,0.0
ACOXL|ACOXL,0.699086,0.743216,0.76727,0.707878
GAS2L1P2|GAS2L1P2,0.0,0.0,0.0,0.0
