gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end
CPSF2,54573.7454923316,0.12400415617087,0.0102409392647664,12.1086702073805,9.50221733146653e-34,3.22682051297536e-32,chr14,92161742,92161744
LAMTOR4,6193.3199748858,-0.195943886282603,0.0320837944810186,-6.10725412789086,1.0135978398694e-09,9.51743947593033e-09,chr7,100153962,100153964
FGFR1OP,3489.84172337442,0.194835346383779,0.0443435545632461,4.39376924792734,1.11402062985311e-05,6.45510764220092e-05,chr6,167039976,167039978
STX4,1883.91589675753,0.167868029396596,0.0613731379558468,2.73520362470897,0.00623416980891487,0.0206441480372968,chr16,31039801,31039803
TSPYL4,9666.84333554495,0.0647950469105781,0.0251540035534173,2.57593375833707,0.00999697962756127,0.0311396725529172,chr6,116252764,116252766
RPP38,3973.52187011314,0.12952579567517,0.0427939290226308,3.02673296501177,0.00247212242651003,0.00912454943452801,chr10,15104164,15104166
AKT2,8960.78739259021,-0.125648903526043,0.0259224369848738,-4.84710999970262,1.25272975354213e-06,8.33388760924509e-06,chr19,40233872,40233874
SMURF1,7653.44922666471,-0.159529265387448,0.0284692627890552,-5.6035615171875,2.0999153878881e-08,1.73457239803984e-07,chr7,99030584,99030586
COLCA1,62887.982256081,-0.0443735250760338,0.00957320035326783,-4.63518190767697,3.56623729007704e-06,2.21550181906859e-05,chr11,111296104,111296106
PSMA1,7426.58529437555,-0.0954889522116986,0.0298658928527248,-3.19725757681431,0.00138740976251539,0.00543902313086706,chr11,14514353,14514355
MTRNR2L8,219504.084004885,-0.24718239050287,0.0778033665605417,-3.17701407317032,0.00148799815204627,0.00578822740103449,chr11,10508152,10508154
PPP1R16A,1366.29222592442,-0.231250785620205,0.0761749419334795,-3.03578551884092,0.00239909956969894,0.00888447730883757,chr8,144501901,144501903
C2orf72,334.388634689741,-0.429391854695513,0.156933890870755,-2.73613208920657,0.00621660668077867,0.0205903630117503,chr2,231047019,231047021
MORF4L1,48302.1942593888,-0.0706446529013016,0.0111311775698128,-6.34655699796637,2.20186991965335e-10,2.20852937179129e-09,chr15,78897065,78897067
TAPT1,7514.29274423777,0.279486783818022,0.0292155290304644,9.56637764548394,1.10716955249523e-21,2.42379941218303e-20,chr4,16163308,16163310
CCDC59,6767.50222831016,0.166274028905756,0.0304164034997601,5.46659071336517,4.5877369240804e-08,3.66525143186269e-07,chr12,82358679,82358805
NPHP3,4240.13373168072,0.1251170592494,0.0477053170394879,2.62270679693491,0.00872343094049904,0.0276182599235316,chr3,132681910,132681912
CBX3,29400.6767684299,0.0503911674874913,0.0135394297782746,3.72180869598727,0.000197800859147147,0.000932301781532078,chr7,26212206,26212208
CSDE1,396192.701818721,-0.0367561803799274,0.00594588808149234,-6.18178140526017,6.33822522396791e-10,6.07588662767453e-09,chr1,114718169,114718171
GNAS,78559.8052333438,-0.0807733691472519,0.00882388501432759,-9.15394625112384,5.48908858397795e-20,1.09130642549062e-18,chr20,58855331,58855333
MTUS1,10152.9511582121,-0.243162480136306,0.0262028966531769,-9.27998470378368,1.69502897311903e-20,3.4809508042169e-19,chr8,17645926,17645928
LOC101927482,245.0467752576,-1.42365604195752,0.183232940333149,-7.7696512393954,7.87025214039334e-15,1.13586685289177e-13,chr2,196263051,196264204
RPL10A,71835.7852601126,-0.0545100911941657,0.00950553137336349,-5.73456538651953,9.77627049835137e-09,8.3543162422041e-08,chr6,35470748,35470750
TRPS1,56547.1970958357,0.322521315643814,0.00998367067372939,32.3048832622738,5.97317918937435e-229,1.75667818914676e-226,chr8,115414023,115414025
KDM5D,14515.1144906271,-0.0689024025265628,0.0199397698256866,-3.4555264744231,0.00054921925247403,0.00236613612170058,chrY,19705995,19705997
NOP2,7728.75281715041,0.165289957129862,0.029864944338663,5.5345811214481,3.11973017649891e-08,2.53795585913823e-07,chr12,6556993,6556995
IGFBP3,541.216197656298,-0.577292672301146,0.123820183571744,-4.66234708791764,3.12623357017746e-06,1.97201953291607e-05,chr7,45914820,45914822
C8orf33,7142.66914298215,-0.12439714636453,0.0304157052279752,-4.08989847291505,4.31562053922681e-05,0.00022687209897109,chr8,145054155,145054157
EED,2439.8626529582,0.173868932529515,0.0542231231521904,3.20654588710262,0.00134338877604505,0.00529101761883741,chr11,86278523,86278525
CGRRF1,1807.6383110513,0.196666258594844,0.0646331578510274,3.04280751759242,0.00234382200707073,0.00870228090118413,chr14,54538381,54538383
TMF1,15806.8116221419,0.140576496019397,0.0197299953553208,7.12501414661944,1.04069998554342e-12,1.25747214532289e-11,chr3,69023177,69023179
ACTR6,6439.28253405244,0.0957040565194988,0.0315478264575657,3.0336180734425,0.00241640131318267,0.00894005394459491,chr12,100223913,100223915
PTPN9,7675.22912392244,-0.202162473401962,0.0284497783802116,-7.10594194092482,1.19504647701992e-12,1.43175937258335e-11,chr15,75468769,75468771
PDE9A,2550.84725900795,-0.589914208403878,0.0546597189458745,-10.7924852117887,3.73549049857216e-27,1.03235975888731e-25,chr21,42775291,42775293
SAP30,1209.90421107919,-0.406705820180085,0.0799251019168357,-5.08858681973622,3.60741621608441e-07,2.58285698484648e-06,chr4,173377325,173377327
MMGT1,5953.0008083888,-0.214735156784494,0.0330004035614446,-6.5070463876198,7.66427511941342e-11,7.93247385699183e-10,chrX,135965024,135965026
SDHA,24707.9922500714,-0.0392629903278834,0.0158863364774995,-2.47149431736469,0.0134549689681989,0.0402847870355967,chr5,256418,256420
ACVR2A,4579.26198679159,-0.131342545052567,0.0385257634623773,-3.40921329646928,0.000651505188449339,0.00276552597286488,chr2,147927272,147927274
ARG2,16622.0597218255,-0.103638498602692,0.0182449849800882,-5.6803827855051,1.34393627060705e-08,1.13109798325875e-07,chr14,67650918,67650920
BOD1L1,22483.6650895565,0.150443975955916,0.0168390008178793,8.93425789231972,4.09920202173956e-19,7.7353827981664e-18,chr4,13570011,13570013
RGS2,1002.86684995951,-0.29093202840947,0.0947824167351242,-3.06947257129452,0.00214437095400617,0.00804048834738853,chr1,192811594,192811596
MKKS,6666.16802708334,0.175886025780333,0.0309046804242445,5.69124234147885,1.2611835824075e-08,1.06490078542717e-07,chr20,10434108,10434239
FFAR2,491.420595425432,0.521406592943816,0.125944238846203,4.13997970626138,3.47336547294551e-05,0.000185663057705081,chr19,35450705,35450707
PPM1B,4670.76814320912,0.109506553515895,0.0392308090445887,2.79134068816762,0.00524901903968419,0.0177399088836855,chr2,44229999,44230001
SCAMP1,31102.5864659814,0.0520766984774501,0.0134637563547389,3.86791747454049,0.000109768798408767,0.000542819245176854,chr5,78475666,78475668
SMIM14,19137.1995918377,-0.043909461159788,0.0179322229563361,-2.44863457624328,0.0143398849565046,0.0426719715190983,chr4,39552126,39552128
MED16,2721.81172440883,-0.159039261443869,0.0537948466393399,-2.95640328729117,0.0031124982597773,0.011181034887105,chr19_KI270868v1_alt,47327,47329
MRPL20,25258.1922329418,-0.0840033925000016,0.0146149376722405,-5.74777630831479,9.04247568819236e-09,7.74849194897495e-08,chr1,1402083,1402085
IPO7,51978.8950792192,0.0506729951002018,0.0103542369561477,4.89393813516268,9.88379199812106e-07,6.67987150006539e-06,chr11,9445192,9445194
NSUN5P2,643.593667963435,0.25879570735518,0.108066942542444,2.39477217793532,0.0166306950831058,0.0481021793023511,chr7,72954625,72954763
DDR1,15650.220571534,0.054269819837665,0.0191529815801439,2.83349198716544,0.00460424622656423,0.0158006133715228,chr6_GL000255v2_alt,2154464,2154466
LOC730183,312.299265724278,-0.38523724699357,0.16056086525252,-2.39932219091927,0.0164254549849098,0.0476322915069375,chr16,30697757,30697759
KCTD20,30125.2339269118,0.0715544361276376,0.0136203938849542,5.25347774315694,1.49253719494719e-07,1.12823362064219e-06,chr6,36487173,36487175
NOMO1,27738.4077090782,0.0753945502846146,0.0142566459701798,5.28837921922976,1.23404931987293e-07,9.41053167752419e-07,chr16_KI270853v1_alt,891266,891268
GPATCH4,2924.16646988763,0.135793014489413,0.0487443741152219,2.78581922435656,0.00533926388283456,0.0180175592426374,chr1,156595213,156595215
CREBZF,17205.9702439816,0.129396968238279,0.0180205467495641,7.18052398945158,6.94447426130704e-13,8.59757905567854e-12,chr11,85663815,85665138
SMAD1,8078.05504953233,0.312749585192169,0.0281280258779012,11.1187890166825,1.01642223724097e-28,2.95577862161846e-27,chr4,145557932,145557934
NOP9,15328.059952802,0.101970648508377,0.0216873574629491,4.70184754793591,2.57817970323974e-06,1.64158852264697e-05,chr14,24304956,24304958
EPN1,5998.30708196437,-0.291606549468144,0.0327013806112265,-8.91725499100286,4.77988237601903e-19,8.95481088882315e-18,chr19,55695354,55695356
POLR3H,6220.92704635374,-0.0832665469126272,0.0321510840662254,-2.58985192353431,0.00960172237577679,0.030034526725112,chr22,41529283,41529285
PABPC1,105260.664748949,-0.204870287959923,0.00788846749583956,-25.9708603816867,1.05712780991444e-148,2.13992872378394e-146,chr8,100704298,100704300
CNOT4,5763.42842142769,0.0827001960959974,0.0339607574042391,2.43516936656055,0.0148848208157069,0.0440318871662094,chr7,135388794,135388796
SSBP1,33587.4480087508,0.127519511866775,0.0140457461753096,9.07887059008201,1.09707283852425e-19,2.13217884464806e-18,chr7_GL383534v2_alt,118096,118188
GALNT7,15771.1165588192,-0.179670095294941,0.0195203543916003,-9.20424351374755,3.44086290998913e-20,6.89366711799493e-19,chr4,173321715,173321717
LYAR,3031.11384838592,0.333044429726234,0.0505415482497346,6.58951775835206,4.41257455176571e-11,4.68201494474964e-10,chr4,4267889,4267891
ZNF587B,6603.13915802037,-0.12290268796331,0.0315015028317042,-3.90148649795898,9.56037950033798e-05,0.000477314654938399,chr19,57844340,57844342
LY6E,1308.53450304727,-0.194962327150202,0.075009645390473,-2.59916342938696,0.00934512700422944,0.0293378639707803,chr8_KI270817v1_alt,12075,12077
MATR3,103445.934581558,0.0613694639048548,0.00854430833131006,7.1824964087462,6.84498601176403e-13,8.48114443285898e-12,chr5,139329393,139329395
CTNNAL1,22007.1371432047,0.153814884547794,0.0159176335109108,9.66317539867727,4.32253632160399e-22,9.62505337783449e-21,chr9,108942769,108942771
MGAT4A,3700.75953594427,0.147304056601912,0.0430084601047064,3.42500187738161,0.000614795172278461,0.00262400869182317,chr2,98621431,98621433
PDCD5,12531.3367162439,0.131944499176436,0.0219288698787732,6.01693110068367,1.77754692177404e-09,1.6355740182817e-08,chr19,32587298,32587300
CYB5A,37231.9429196555,-0.062992537423951,0.0121186873432752,-5.19796704375795,2.01479837060464e-07,1.49617256801403e-06,chr18,74253584,74253586
FAM110B,234.005941887896,-1.6617823141524,0.192337828625198,-8.63991408258362,5.62553103417117e-18,9.96422184427569e-17,chr8,58147341,58147343
HIST2H3C,7579.72607357453,-0.221205290502649,0.0305932373475301,-7.23052902149003,4.81116158967577e-13,6.03796905783223e-12,chr1,149840747,149840749
MDK,1158.45947551216,-0.23997604146623,0.0793479630881351,-3.02435036926756,0.00249167692198131,0.00919237116755567,chr11,46383469,46383837
ORC4,14402.3427320708,0.237088793807887,0.0198821554729039,11.9247027381413,8.79975640955455e-33,2.89370892733601e-31,chr2,147935510,147935512
ZC3H7A,6331.49962688513,-0.109191871476927,0.036487930823106,-2.99254764558427,0.00276659478788302,0.0100966782858189,chr16,11751317,11751319
HNRNPL,54769.6517115036,0.074919568277297,0.0103648129285213,7.22826053822329,4.89219510596222e-13,6.13472607535263e-12,chr19,38836722,38836724
SBDS,15629.1511819137,0.0680546386826362,0.0204961134889526,3.32036796728891,0.000898988711713011,0.00369334134145248,chr7,66988371,66988373
HERC2,28145.1376781637,-0.0347788108336762,0.0138607509667216,-2.5091577589971,0.0121019422810323,0.0367705602991131,chr15,28111763,28111765
TLL1,45649.6792447499,0.168913751347517,0.0115747220777553,14.5933310720385,3.09699057911442e-48,1.53246959227481e-46,chr4,166100874,166100876
PCNXL2,7311.27233847865,-0.176765426537878,0.0291476972875924,-6.06447311407764,1.32386921441029e-09,1.23121565594853e-08,chr1,232984304,232984306
RNMTL1,4493.87850053871,0.151151103386367,0.0400017797199613,3.778609462992,0.000157706526976764,0.000757059327375062,chr17,792067,792069
LACTB2,7755.26705609235,0.216704872245473,0.0292771947418163,7.40183184067003,1.34318529083678e-13,1.76528070221526e-12,chr8,70637860,70637862
CAB39L,19305.1449303487,-0.181918078507603,0.0175926781720756,-10.3405562659787,4.61848804161764e-25,1.17436171459534e-23,chr13,49310814,49310816
LRRC6,1628.39209998535,0.224051910951825,0.0668691781342472,3.35060063848872,0.000806365025894958,0.00334722014876823,chr8,132572306,132572308
THUMPD3,17839.0898594265,0.124329135231972,0.017799517215031,6.98497232986639,2.84912129155843e-12,3.3141234008598e-11,chr3,9384686,9384688
SH3D21,283.50130352586,-1.01735059729111,0.166599440207314,-6.10656672090333,1.01797092606731e-09,9.55274703468467e-09,chr1,36321125,36321127
PPAT,11883.8757627939,0.232443043228002,0.0221735073144346,10.482917290973,1.03500877436057e-25,2.71137508671566e-24,chr4,56395352,56395354
C1orf233,501.191277483958,-0.51476382598749,0.12318022318698,-4.17894863858228,2.92859809217746e-05,0.000158445187305693,chr1,1599335,1599337
COMMD2,7254.71364608601,0.112811727881976,0.0297493107819587,3.79207870423638,0.000149391549346752,0.000719359307898616,chr3,149741521,149741523
SMIM20,5317.61132329408,0.137852367167743,0.0351193871785382,3.92524979057682,8.66397852485127e-05,0.000434928931616286,chr4,25929189,25929191
SNX8,1094.44608732763,-0.228726494997297,0.0850875274506075,-2.68813187843625,0.00718530126721481,0.0233668455773163,chr7,2255056,2255058
HMGB1,32055.7716475194,0.101136059646302,0.0138852538564592,7.28370260218577,3.2478056518625e-13,4.1257984266977e-12,chr13,30461357,30461359
FAM3C,10003.9463026447,0.190318873720318,0.0247504720333627,7.68950480878807,1.47705584137224e-14,2.08540483690843e-13,chr7,121350461,121350463
MR1,5157.19420459841,0.170390207371534,0.0360804624981962,4.72250618683317,2.32956000694887e-06,1.49243123009914e-05,chr1,181055263,181055265
SND1,53360.5451838859,-0.0549709205211151,0.0103424020269791,-5.31510188616903,1.06597665084541e-07,8.18894926403518e-07,chr7,128092056,128092058
ARF3,29173.7872593859,-0.0379786358739696,0.0139856872111117,-2.71553591187105,0.00661685996937406,0.0217588599878973,chr12,48938947,48938949
HEXB,28721.7309313764,0.166996042031119,0.0139066680675932,12.0083431357847,3.21216165237865e-33,1.07441982136536e-31,chr5,74721173,74721175
RPL26,198369.767610443,0.159357351192243,0.00663846191161523,24.0051616344168,2.45622626996753e-127,3.94692771855504e-125,chr17,8377564,8377566
PUS7L,11843.8854563773,0.109313949332577,0.0225253026254053,4.85294032006865,1.21644306272978e-06,8.11326402172407e-06,chr12,43730376,43730378
RAD54B,5099.22044103752,-0.270211790992668,0.0806908583674726,-3.34872867211428,0.000811832562576922,0.00336632991563886,chr8,94372170,94372172
GNL3L,18351.7191580674,-0.0866400617647712,0.0173682455051552,-4.98841761184542,6.08758626854849e-07,4.22848516790844e-06,chrX,54560600,54560602
THAP9-AS1,6365.26210379824,0.172452415753455,0.0335788980098121,5.13573779887187,2.81039263232561e-07,2.04603409435121e-06,chr4,82900334,82900916
PSD4,8403.9525877767,-0.186472711837173,0.0277342293042303,-6.72355845160372,1.77339295041119e-11,1.94935655275452e-10,chr2,113201413,113201415
TEFM,3875.17778315789,0.36920420886187,0.0432954394867127,8.52755424679724,1.49474239623333e-17,2.57727320023107e-16,chr17,30899169,30899171
RNF187,51455.827389313,-0.249537466564379,0.0103626009472903,-24.0805824554721,3.99383493476192e-128,6.55283211875095e-126,chr1,228493883,228493885
RNVU1-6,269.778864609436,0.785230453780851,0.16843217020042,4.66199807819666,3.13154115666651e-06,1.97456844696444e-05,chr1,146052081,146052244
NCBP1,14288.9894520066,0.0576563843307891,0.0201810775204114,2.85695272080862,0.00427729544983168,0.0147991574198727,chr9,97671197,97671199
PIP4K2B,15352.8256858676,0.0585800139108178,0.0215560810785457,2.71756325731773,0.00657645828519531,0.0216305666367038,chr17_KI270857v1_alt,2805010,2805012
MTERF1,2489.65229969281,0.195707480519599,0.0562570518771833,3.47880797143182,0.000503649349971889,0.00218673604958547,chr7,91873594,91873596
ZKSCAN8,11024.8001038632,0.0964779592169152,0.0229035976973746,4.2123495396522,2.52728055155687e-05,0.000137929698729401,chr6,28154015,28154017
G6PC3,2277.73004374014,-0.225518421663249,0.055694916375185,-4.04917425755808,5.1398664134721e-05,0.000267050325955966,chr17,44075680,44076344
HEATR3,6440.16741124795,-0.117358404852527,0.0320732572355366,-3.65907347640688,0.000253128762833555,0.0011631833803911,chr16,50105059,50105061
ZNF674,2837.80175296006,0.160701004546392,0.0503182477654578,3.19369238164746,0.00140465709392763,0.00549420078370137,chrX,46499843,46499845
ZNF793,2505.9488962584,0.142115011267452,0.0532470464880106,2.66897453738494,0.00760832178673194,0.0244971930778333,chr19,37537877,37537879
TEX10,5898.80145971734,0.158755547503044,0.0330009122152404,4.81064118675266,1.50446886800215e-06,9.87790911775466e-06,chr9,100302191,100302193
REST,44435.4741440015,0.0519390589042225,0.0116054614583185,4.47539799177859,7.62691066054292e-06,4.5201770519347e-05,chr4,56932150,56932152
RAB25,5781.84081568384,-0.161181535219064,0.0349956564913749,-4.60575829628426,4.1096551598875e-06,2.53591429046581e-05,chr1,156070285,156070287
PSAP,219279.781413792,-0.108314838293757,0.00678085118505513,-15.9736344800608,1.95079835206502e-57,1.16950361206298e-55,chr10,71817441,71817443
GPN2,1241.5580303072,-0.194055207076976,0.0773248224194503,-2.50961076928595,0.0120864302047121,0.0367305883409724,chr1,26879677,26879679
BROX,35106.1462480242,0.0334067498571428,0.0126017609986559,2.65095885096582,0.00802636195482474,0.0256893026262532,chr1,222713588,222713905
SRM,2347.30191539794,-0.154434320700862,0.0566594174464751,-2.72566022844751,0.00641730206347917,0.0211696269340634,chr1,11054865,11054867
TSPO,908.671320584289,-0.216534846021686,0.0902237413839369,-2.39997635545002,0.0163961308964224,0.0475699174238813,chr22,43162803,43163242
TBC1D23,10955.6593584599,0.190123048606495,0.025503869463211,7.45467462812831,9.00898797266736e-14,1.19712783913015e-12,chr3,100323666,100323668
ZNF665,1053.04403215482,0.225915724933459,0.0905535990946851,2.4948287775645,0.0126017922178896,0.0380666928876445,chr19,53164453,53164455
SF3B5,3613.80159102984,-0.229778698305,0.0481205641708939,-4.77506243461674,1.79651509027321e-06,1.16336853810089e-05,chr6,144095237,144095239
SEP15,14082.8033599381,-0.14746854440751,0.0225428099270623,-6.54171085524151,6.08190061980183e-11,6.37087264521849e-10,chr1,86863547,86863549
RTF1,17334.8167501393,0.154085770150064,0.0178740958042544,8.62061901410352,6.65931294749335e-18,1.17419356235949e-16,chr15,41480685,41480687
ADARB1,4626.62746418681,-0.113380789039514,0.040883503589456,-2.77326498673061,0.00554969096798513,0.0186068042843588,chr21,45225553,45225555
EHF,159867.913086542,-0.263450241975271,0.00754420989946849,-34.9208526122572,3.5878473177425e-267,1.27099491231028e-264,chr11,34658929,34658931
RPL23A,56151.4088342662,-0.265538412649956,0.0100746111171065,-26.3571873458299,4.24562974141198e-153,8.82355077058513e-151,chr17,28723879,28723881
ME1,11096.6696255237,-0.125845452028439,0.0274377030835316,-4.58658844894247,4.50547576275094e-06,2.76157493959886e-05,chr6,83211924,83211926
SNHG6,9907.49261201847,0.118933104404315,0.0248705421088384,4.78208733383615,1.73484272087327e-06,1.12906027099172e-05,chr8,66925437,66925542
ZNRF2,3120.04688017866,-0.152427929916639,0.047727247171501,-3.19372976549246,0.00140447522115788,0.00549420078370137,chr7,30362432,30362434
EEPD1,5772.0043196654,0.0822802657034698,0.0337997538145948,2.43434511845293,0.0149187630116329,0.0440915356583848,chr7,36299204,36299206
YEATS4,7589.42811453247,0.115569630883157,0.031514739824936,3.6671611926719,0.000245258197697107,0.00113068309006353,chr12,69390314,69390316
SNX15,818.956121350447,13.1725457950168,1.44524818634327,9.11438320386039,7.9119228960808e-20,1.55123449284543e-18,chr11,65039790,65039792
TMEM126B,7391.73276175283,0.0980698273787024,0.0309610383203784,3.16752385252381,0.00153743097392215,0.00595081613869494,chr11,85636227,85636229
ATG4A,6396.0448754566,0.146482388573564,0.0319104058485086,4.59042699954911,4.42340147389114e-06,2.71553992806385e-05,chrX,108153710,108153712
HOMER2,8039.91903400693,-0.451596970865339,0.0277488333723445,-16.2744489040544,1.49862590026625e-59,9.38115739255019e-58,chr15,82849715,82849717
HERC5,1040.08802988419,-0.525372767652584,0.0846910804147994,-6.20340140991728,5.52556612797838e-10,5.33624530587354e-09,chr4,88505876,88505878
LRIG1,17342.6153526262,-0.725044710522583,0.0187603217982794,-38.6477757854389,0,0,chr3,66380263,66380265
ARMC1,10638.1320891166,-0.167058890263393,0.0245027483501008,-6.81796539214368,9.23388785244022e-12,1.03100723464173e-10,chr8,65604394,65604396
PLK2,28561.9722591772,-0.0480253008900503,0.0139590059187066,-3.44045279225013,0.000580741736638257,0.00248887034615906,chr5,58454583,58454585
GOLGA8B,11379.846375274,0.146394780867837,0.0242910609099983,6.02669358124164,1.67347844658615e-09,1.54620678997856e-08,chr15,34583516,34583570
CAPN7,15621.4947808029,0.0927259540693275,0.018952772268468,4.89247444942907,9.95760465110457e-07,6.72483464890671e-06,chr3,15251258,15251260
MICU1,20167.5840522254,0.0702521513981013,0.0164978260410621,4.25826719370468,2.060176191496e-05,0.00011439959492999,chr10,72368195,72368197
GPATCH2L,18189.582958318,-0.0592691731703369,0.0195262603051024,-3.03535711622411,0.00240251029697212,0.00889499477408655,chr14,76201849,76201851
SCARNA21,14666.7059257491,0.358391440534167,0.0209679718248622,17.0923274567364,1.69280506251098e-65,1.17270011152705e-63,chr17,7906123,7906260
CRYZL1,4995.15646540282,-0.178654633917081,0.0370474275176247,-4.82232224712738,1.41896461646262e-06,9.36781087539298e-06,chr21,33589822,33589824
SYT4,80037.8709256966,0.0746850898585183,0.0089666476036845,8.32920988528971,8.13836721790571e-17,1.3338878004784e-15,chr18,43270341,43270343
ARFGEF1,35634.3073138207,-0.0384048126429002,0.0129292080902203,-2.97039171888258,0.00297420235001537,0.0107511345152341,chr8,67198934,67198936
THG1L,3264.6254694506,0.184480271305354,0.046485839858437,3.968526154785,7.23185210678743e-05,0.00036934101831093,chr5,157739480,157739482
OTUD6B-AS1,10142.3141238213,0.215863308316349,0.0241133554415941,8.95202282565775,3.49026766140439e-19,6.6022818007658e-18,chr8,91069931,91070189
API5,26067.6781712631,-0.0626752440139915,0.0145058299540663,-4.32069341860872,1.55539651350976e-05,8.79360372001326e-05,chr11,43342428,43344530
PTGR2,9638.70410828424,0.221297523432447,0.0270285240611104,8.1875548561994,2.66586732875225e-16,4.22714893725955e-15,chr14,73884175,73884177
TRIAP1,11684.3796103597,0.0689395898348133,0.0244343207421308,2.82142444483609,0.00478108983629614,0.0163212543316575,chr12,120444872,120444874
GGPS1,17247.6375032774,-0.059904732254699,0.018020899713565,-3.32418099023139,0.000886786241000165,0.00364801719146729,chr1,235342011,235344529
LDOC1L,16105.8100712118,0.0812708645866978,0.0186575419182277,4.35592560600382,1.32505778242064e-05,7.56822119992326e-05,chr22,44496837,44496839
VAT1,16265.6793555605,-0.0473856783305847,0.0191102756424603,-2.47959156723519,0.0131532952625096,0.039502969798986,chr17,43016061,43016063
RPF2,18659.0318284127,0.102782259327865,0.0172720978709426,5.95076869618593,2.6688603436434e-09,2.40598763310409e-08,chr6,111025580,111025582
SMG1P1,12173.9907881804,-0.114260719054978,0.0220985851573131,-5.17049929855649,2.33469350062122e-07,1.71898288116121e-06,chr16,22491707,22492220
MDH2,16389.560939198,-0.16820198342295,0.0203242286121168,-8.27593443436628,1.27452118516842e-16,2.06297385281654e-15,chr7,76048576,76049047
EPHA10,2738.78023766508,-0.195668465215838,0.0532588508809774,-3.67391451334758,0.00023886267671332,0.00110494581603203,chr1,37761367,37761369
THEM6,2430.48599578624,-0.194770777665824,0.0537485537296915,-3.62373988043198,0.000290373643059301,0.0013176285223771,chr8,142735437,142735439
MAPK6,54384.6681929032,-0.387700136164233,0.0105906175301581,-36.6078876005303,2.14237510869024e-293,9.02518941058238e-291,chr15,52064998,52065000
PYGB,22050.5452202692,-0.162949871640341,0.0165772653131745,-9.82971971322917,8.38518213368423e-23,1.95365969981668e-21,chr20,25296520,25296522
BRWD1,64354.2315289832,0.0829923391179306,0.00940666059048105,8.82272070089502,1.11711732645426e-18,2.05578604102037e-17,chr21,39298418,39298420
CWF19L2,6417.87245596663,0.153418418147602,0.0329368518466828,4.6579563481582,3.1936390658088e-06,2.01128291388936e-05,chr11,107326910,107326912
SEMA4G,303.700143828712,-0.430644938247148,0.157239089205434,-2.73879059223312,0.00616656372585603,0.0204463366932393,chr10,100984129,100984131
ACBD3,21520.9193744892,0.0799324628550615,0.016222662786786,4.92720978704986,8.34121825733924e-07,5.68742646444212e-06,chr1,226146610,226146612
PRPF40A,44852.4657891386,0.0434834952353965,0.011213261921391,3.87786315349015,0.000105377960344244,0.000522930999008509,chr2,152656306,152656308
LARP4,30665.9602381842,0.126806267071856,0.0133750050894213,9.4808387902709,2.5224716335357e-21,5.39338345019492e-20,chr12,50461135,50461489
LRP11,8993.90721443264,0.1495756836449,0.026188357784139,5.7115335324879,1.11962629859352e-08,9.5000626653115e-08,chr6,149820549,149820551
PSMD14,11806.0952001007,0.0891814091915578,0.0221908902152035,4.01882972367001,5.84879185377855e-05,0.000302472191854168,chr2,161411398,161411400
METTL18,3648.82279692948,0.144305422722908,0.0488017057024275,2.95697497958006,0.00310673326454306,0.0111654718456151,chr1,169792577,169792579
SRSF4,6351.76143357156,0.161168479827258,0.0333263543438923,4.83606692061698,1.3243335235073e-06,8.77279499826105e-06,chr1,29148410,29148412
PABPC3,1112.29442075482,-0.437385385586173,0.0808462933741559,-5.41008582251208,6.29945527639535e-08,4.95656786437023e-07,chr13,25098092,25098094
RNU1-3,306.457125868773,0.558306859050133,0.155863150512899,3.58203242532255,0.000340931463348725,0.00152572458203175,chr1_KI270713v1_random,21861,22024
VWA1,3157.69611591352,-0.132440730181303,0.0467915119992616,-2.83044348264261,0.00464835228572209,0.0159379382044765,chr1,1439785,1439787
WARS,16664.3329844265,-0.070092029073149,0.0192080807774123,-3.64909070746795,0.000263170174911969,0.00120364833226316,chr14,100334875,100334877
MGC57346,2796.63165664633,-0.149566871345646,0.0532193236433171,-2.81038654959359,0.00494820306386196,0.0168400963223617,chr17_KI270908v1_alt,338407,340087
RPS6KA2,12673.9226200664,-0.0716155071653237,0.0229003123931393,-3.12727206231383,0.00176436573293811,0.0067487530501365,chr6,166412762,166412764
SLC30A9,48975.8848081702,0.0888267774561075,0.0116766329227505,7.6072253057677,2.80042884116326e-14,3.87657942692822e-13,chr4,42086124,42086126
CAMTA1,3795.66995537618,-0.112505252887445,0.0434138134053441,-2.59146211914192,0.00955690623726143,0.0299072292458208,chr1,6887654,6888201
RPL7L1,10666.7359371306,0.158842019825946,0.0233826251855614,6.79316452132289,1.09700154717762e-11,1.21787486580182e-10,chr6,42886462,42886464
RPL12,119247.296624698,-0.182487638411056,0.00806383270288543,-22.6303849713744,2.17695157214936e-113,3.17122842570954e-111,chr9,127447721,127447723
FTSJ3,18906.4278336671,0.13607943530467,0.0180276528727875,7.54837228478474,4.40731601759085e-14,6.00496807396753e-13,chr17,63819802,63819804
DNAJC22,8042.55479789423,0.250586158051868,0.0281968680758289,8.88702097615858,6.27691628045036e-19,1.16612984580906e-17,chr12,49351500,49351502
CRYZ,8448.68708226959,0.154125797560249,0.0283607124274773,5.43448257706403,5.49556662741928e-08,4.35482445457978e-07,chr1,74706296,74706298
C11orf73,9647.24475533804,0.161036719246591,0.0259197347646803,6.21289996632327,5.20155655983336e-10,5.02956960906467e-09,chr11,86345584,86345943
